"cell","composite","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","geo_sample_accession","grant","lab","lab_exp_id","lab_version","md5sum","obj_status","orig_assembly","project","replicate","size","sub_id","submitted_data_version","table_name","treatment","type","view","filename","fname","url"
"PANC-1","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000500","GSM736517","Stam","UW","DS9955","lmax-v1.0","be7970eeea8d511d6abc5484234657f1",,"hg18","wgEncode",1,"1.4M",1627,,"wgEncodeUwDnasePanc1PkRep1","None","narrowPeak","Peaks","wgEncodeUwDnasePanc1PkRep1.narrowPeak.gz","wgEncodeUwDnasePanc1PkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePanc1PkRep1.narrowPeak.gz"
"PANC-1","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000500","GSM736519","Stam","UW","DS9873","lmax-v1.0","b4dae684ed25d435051d8894bf7d190d",,"hg18","wgEncode",2,"1.4M",1569,,"wgEncodeUwDnasePanc1PkRep2","None","narrowPeak","Peaks","wgEncodeUwDnasePanc1PkRep2.narrowPeak.gz","wgEncodeUwDnasePanc1PkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePanc1PkRep2.narrowPeak.gz"
"PANC-1","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000500","GSM736517","Stam","UW","DS9955","WindowDensity-bin20-win+/-75","9ffe0629912048bca5dc11c255d5ac8c",,"hg18","wgEncode",1,"156M",1627,,"wgEncodeUwDnasePanc1RawRep1","None","bigWig","RawSignal","wgEncodeUwDnasePanc1RawRep1.bigWig","wgEncodeUwDnasePanc1RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePanc1RawRep1.bigWig"
"PANC-1","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000500","GSM736519","Stam","UW","DS9873","WindowDensity-bin20-win+/-75","f1aaa3481bee86dbe860cb8d7017820d",,"hg18","wgEncode",2,"157M",1569,,"wgEncodeUwDnasePanc1RawRep2","None","bigWig","RawSignal","wgEncodeUwDnasePanc1RawRep2.bigWig","wgEncodeUwDnasePanc1RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePanc1RawRep2.bigWig"
"PrEC","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-25#,"wgEncodeEH001888","GSM1024742","Stam","UW","DS12098","Hotspot-v5.2","c084fe3ab85b134bd362c3fb78e432c6",,"hg19","wgEncode",1,"4.8M",4409,,"wgEncodeUwDnasePrecHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwDnasePrecHotspotsRep1.broadPeak.gz","wgEncodeUwDnasePrecHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePrecHotspotsRep1.broadPeak.gz"
"PrEC","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-25#,"wgEncodeEH001888","GSM1024743","Stam","UW","DS12088","Hotspot-v5.2","a0f35848325f7bc8bfcda03b697d496d",,"hg19","wgEncode",2,"4.8M",4408,,"wgEncodeUwDnasePrecHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwDnasePrecHotspotsRep2.broadPeak.gz","wgEncodeUwDnasePrecHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePrecHotspotsRep2.broadPeak.gz"
"PrEC","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-25#,"wgEncodeEH001888","GSM1024742","Stam","UW","DS12098","lmax-v1.0","5e70fc4b2ac0f5b6e1ee195d856e054e",,"hg19","wgEncode",1,"1.9M",4409,,"wgEncodeUwDnasePrecPkRep1","None","narrowPeak","Peaks","wgEncodeUwDnasePrecPkRep1.narrowPeak.gz","wgEncodeUwDnasePrecPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePrecPkRep1.narrowPeak.gz"
"PrEC","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-25#,"wgEncodeEH001888","GSM1024743","Stam","UW","DS12088","lmax-v1.0","2a707ce48df3f49af8a0a93a41ff876b",,"hg19","wgEncode",2,"1.8M",4408,,"wgEncodeUwDnasePrecPkRep2","None","narrowPeak","Peaks","wgEncodeUwDnasePrecPkRep2.narrowPeak.gz","wgEncodeUwDnasePrecPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePrecPkRep2.narrowPeak.gz"
"PrEC","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-25#,"wgEncodeEH001888","GSM1024742","Stam","UW","DS12098","WindowDensity-bin20-win+/-75","69bf6e4a30fe8cada0e4f2b332cc7565",,"hg19","wgEncode",1,"197M",4409,,"wgEncodeUwDnasePrecRawRep1","None","bigWig","RawSignal","wgEncodeUwDnasePrecRawRep1.bigWig","wgEncodeUwDnasePrecRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePrecRawRep1.bigWig"
"PrEC","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-25#,"wgEncodeEH001888","GSM1024743","Stam","UW","DS12088","WindowDensity-bin20-win+/-75","c6f1337c3b0cd5b802408415456bb268",,"hg19","wgEncode",2,"205M",4408,,"wgEncodeUwDnasePrecRawRep2","None","bigWig","RawSignal","wgEncodeUwDnasePrecRawRep2.bigWig","wgEncodeUwDnasePrecRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnasePrecRawRep2.bigWig"
"RPMI-7951","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-22#,#2012-12-22#,"wgEncodeEH003007","GSM1024779","Stam","UW","DS20909","Hotspot-v5.2","9b9e7d3344bbcb320ef691eb1b92d582",,"hg19","wgEncode",1,"2.6M",6109,,"wgEncodeUwDnaseRpmi7951HotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwDnaseRpmi7951HotspotsRep1.broadPeak.gz","wgEncodeUwDnaseRpmi7951HotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRpmi7951HotspotsRep1.broadPeak.gz"
"RPMI-7951","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-22#,#2012-12-22#,"wgEncodeEH003007","GSM1024793","Stam","UW","DS20904","Hotspot-v5.2","bf46f880c4f5ab1cb916753667afd716",,"hg19","wgEncode",2,"2.7M",6110,,"wgEncodeUwDnaseRpmi7951HotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwDnaseRpmi7951HotspotsRep2.broadPeak.gz","wgEncodeUwDnaseRpmi7951HotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRpmi7951HotspotsRep2.broadPeak.gz"
"RPMI-7951","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-22#,#2012-12-22#,"wgEncodeEH003007","GSM1024779","Stam","UW","DS20909","lmax-v1.0","724b5fc03ddab1e4aef35fff813d8788",,"hg19","wgEncode",1,"1.9M",6109,,"wgEncodeUwDnaseRpmi7951PkRep1","None","narrowPeak","Peaks","wgEncodeUwDnaseRpmi7951PkRep1.narrowPeak.gz","wgEncodeUwDnaseRpmi7951PkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRpmi7951PkRep1.narrowPeak.gz"
"RPMI-7951","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-22#,#2012-12-22#,"wgEncodeEH003007","GSM1024793","Stam","UW","DS20904","lmax-v1.0","ac44c79c70af94358d15f6800f8fa0a9",,"hg19","wgEncode",2,"1.9M",6110,,"wgEncodeUwDnaseRpmi7951PkRep2","None","narrowPeak","Peaks","wgEncodeUwDnaseRpmi7951PkRep2.narrowPeak.gz","wgEncodeUwDnaseRpmi7951PkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRpmi7951PkRep2.narrowPeak.gz"
"RPMI-7951","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-22#,#2012-12-22#,"wgEncodeEH003007","GSM1024779","Stam","UW","DS20909","WindowDensity-bin20-win+/-75","1b6c40d766fa8137acce8f2bdbfe9127",,"hg19","wgEncode",1,"129M",6109,,"wgEncodeUwDnaseRpmi7951RawRep1","None","bigWig","RawSignal","wgEncodeUwDnaseRpmi7951RawRep1.bigWig","wgEncodeUwDnaseRpmi7951RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRpmi7951RawRep1.bigWig"
"RPMI-7951","wgEncodeUwDnase","DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-22#,#2012-12-22#,"wgEncodeEH003007","GSM1024793","Stam","UW","DS20904","WindowDensity-bin20-win+/-75","a01671ec12e0c4005adbd130d2452a51",,"hg19","wgEncode",2,"159M",6110,,"wgEncodeUwDnaseRpmi7951RawRep2","None","bigWig","RawSignal","wgEncodeUwDnaseRpmi7951RawRep2.bigWig","wgEncodeUwDnaseRpmi7951RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRpmi7951RawRep2.bigWig"
"RPTEC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001188","GSM736543","Stam","UW","DS14061","Hotspot-v5.1","bc01160f7911f38e4f0df2f89848179f",,"hg19","wgEncode",1,"3.5M",3182,,"wgEncodeUwDnaseRptecHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwDnaseRptecHotspotsRep1.broadPeak.gz","wgEncodeUwDnaseRptecHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRptecHotspotsRep1.broadPeak.gz"
"RPTEC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001188","GSM736539","Stam","UW","DS14065","Hotspot-v5.1","3281cec030aa4b622df17ef53085b99f",,"hg19","wgEncode",2,"3.7M",3183,,"wgEncodeUwDnaseRptecHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwDnaseRptecHotspotsRep2.broadPeak.gz","wgEncodeUwDnaseRptecHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRptecHotspotsRep2.broadPeak.gz"
"RPTEC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001188","GSM736543","Stam","UW","DS14061","lmax-v1.0","6ae89fcdc18af8982e4b7a38dd41c5f9",,"hg19","wgEncode",1,"1.9M",3182,,"wgEncodeUwDnaseRptecPkRep1","None","narrowPeak","Peaks","wgEncodeUwDnaseRptecPkRep1.narrowPeak.gz","wgEncodeUwDnaseRptecPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRptecPkRep1.narrowPeak.gz"
"RPTEC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001188","GSM736539","Stam","UW","DS14065","lmax-v1.0","238583061f4b75d245ecf69f2b85f3dd",,"hg19","wgEncode",2,"2.0M",3183,,"wgEncodeUwDnaseRptecPkRep2","None","narrowPeak","Peaks","wgEncodeUwDnaseRptecPkRep2.narrowPeak.gz","wgEncodeUwDnaseRptecPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRptecPkRep2.narrowPeak.gz"
"RPTEC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001188","GSM736543","Stam","UW","DS14061","WindowDensity-bin20-win+/-75","f26c2595df8bc280ad7f140b039404c3",,"hg19","wgEncode",1,"149M",3182,,"wgEncodeUwDnaseRptecRawRep1","None","bigWig","RawSignal","wgEncodeUwDnaseRptecRawRep1.bigWig","wgEncodeUwDnaseRptecRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRptecRawRep1.bigWig"
"RPTEC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001188","GSM736539","Stam","UW","DS14065","WindowDensity-bin20-win+/-75","85f4acbac3dfbf680a5ab6506f4ca091",,"hg19","wgEncode",2,"169M",3183,,"wgEncodeUwDnaseRptecRawRep2","None","bigWig","RawSignal","wgEncodeUwDnaseRptecRawRep2.bigWig","wgEncodeUwDnaseRptecRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseRptecRawRep2.bigWig"
"SAEC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000501","GSM736608","Stam","UW","DS10518","Hotspot-v5.1","a2b23f3c156a8214bb3e01f1385d4878",,"hg18","wgEncode",1,"3.4M",1557,,"wgEncodeUwDnaseSaecHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwDnaseSaecHotspotsRep1.broadPeak.gz","wgEncodeUwDnaseSaecHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSaecHotspotsRep1.broadPeak.gz"
"SAEC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000501","GSM736617","Stam","UW","DS10514","Hotspot-v5.1","9946fc516f28c3e36317a770b59ca54b",,"hg18","wgEncode",2,"3.9M",1556,,"wgEncodeUwDnaseSaecHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwDnaseSaecHotspotsRep2.broadPeak.gz","wgEncodeUwDnaseSaecHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSaecHotspotsRep2.broadPeak.gz"
"SAEC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000501","GSM736608","Stam","UW","DS10518","lmax-v1.0","ca4ab707673db6b4af1c6967b99a572d",,"hg18","wgEncode",1,"2.2M",1557,,"wgEncodeUwDnaseSaecPkRep1","None","narrowPeak","Peaks","wgEncodeUwDnaseSaecPkRep1.narrowPeak.gz","wgEncodeUwDnaseSaecPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSaecPkRep1.narrowPeak.gz"
"SAEC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000501","GSM736617","Stam","UW","DS10514","lmax-v1.0","d2dfbc46b4f5ff035a7363ce3b176fd4",,"hg18","wgEncode",2,"2.0M",1556,,"wgEncodeUwDnaseSaecPkRep2","None","narrowPeak","Peaks","wgEncodeUwDnaseSaecPkRep2.narrowPeak.gz","wgEncodeUwDnaseSaecPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSaecPkRep2.narrowPeak.gz"
"SAEC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000501","GSM736608","Stam","UW","DS10518","WindowDensity-bin20-win+/-75","8ef4be42ea6af4350833f47615582eb6",,"hg18","wgEncode",1,"124M",1557,,"wgEncodeUwDnaseSaecRawRep1","None","bigWig","RawSignal","wgEncodeUwDnaseSaecRawRep1.bigWig","wgEncodeUwDnaseSaecRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSaecRawRep1.bigWig"
"SAEC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-19#,#2010-06-19#,"wgEncodeEH000501","GSM736617","Stam","UW","DS10514","WindowDensity-bin20-win+/-75","945c1282a9b433d93863acc1b2b07c44",,"hg18","wgEncode",2,"158M",1556,,"wgEncodeUwDnaseSaecRawRep2","None","bigWig","RawSignal","wgEncodeUwDnaseSaecRawRep2.bigWig","wgEncodeUwDnaseSaecRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSaecRawRep2.bigWig"
"SKMC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-04-29#,#2010-01-29#,"wgEncodeEH000490","GSM736593","Stam","UW","DS11949","Hotspot-v5.1","90a4c768e7b6726293fa41bdfb0eacd9",,"hg18","wgEncode",1,"3.2M",1573,,"wgEncodeUwDnaseSkmcHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwDnaseSkmcHotspotsRep1.broadPeak.gz","wgEncodeUwDnaseSkmcHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSkmcHotspotsRep1.broadPeak.gz"
"SKMC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-10-27#,#2010-07-26#,"wgEncodeEH000490","GSM736497","Stam","UW","DS11939","Hotspot-v5.1","d87c40d0f5ce450476907321eb702974",,"hg18","wgEncode",2,"3.2M",1642,,"wgEncodeUwDnaseSkmcHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwDnaseSkmcHotspotsRep2.broadPeak.gz","wgEncodeUwDnaseSkmcHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSkmcHotspotsRep2.broadPeak.gz"
"SKMC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-04-29#,#2010-01-29#,"wgEncodeEH000490","GSM736593","Stam","UW","DS11949","lmax-v1.0","a9056c97cd4a4280fe495655d1f9b13f",,"hg18","wgEncode",1,"2.3M",1573,,"wgEncodeUwDnaseSkmcPkRep1","None","narrowPeak","Peaks","wgEncodeUwDnaseSkmcPkRep1.narrowPeak.gz","wgEncodeUwDnaseSkmcPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSkmcPkRep1.narrowPeak.gz"
"SKMC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-10-27#,#2010-07-26#,"wgEncodeEH000490","GSM736497","Stam","UW","DS11939","lmax-v1.0","50bf299f8d745962847ddef3f3916491",,"hg18","wgEncode",2,"2.3M",1642,,"wgEncodeUwDnaseSkmcPkRep2","None","narrowPeak","Peaks","wgEncodeUwDnaseSkmcPkRep2.narrowPeak.gz","wgEncodeUwDnaseSkmcPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSkmcPkRep2.narrowPeak.gz"
"SKMC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-04-29#,#2010-01-29#,"wgEncodeEH000490","GSM736593","Stam","UW","DS11949","WindowDensity-bin20-win+/-75","1bdfeeb542bdfe49e0bb8c54c741101d",,"hg18","wgEncode",1,"94M",1573,,"wgEncodeUwDnaseSkmcRawRep1","None","bigWig","RawSignal","wgEncodeUwDnaseSkmcRawRep1.bigWig","wgEncodeUwDnaseSkmcRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSkmcRawRep1.bigWig"
"SKMC","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-10-27#,#2010-07-26#,"wgEncodeEH000490","GSM736497","Stam","UW","DS11939","WindowDensity-bin20-win+/-75","1cf32b7e9c094bb7a21d6e58ac2c7bd6",,"hg18","wgEncode",2,"125M",1642,,"wgEncodeUwDnaseSkmcRawRep2","None","bigWig","RawSignal","wgEncodeUwDnaseSkmcRawRep2.bigWig","wgEncodeUwDnaseSkmcRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSkmcRawRep2.bigWig"
"SK-N-MC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001189","GSM736522","Stam","UW","DS14408","Hotspot-v5.1","7b8e2a2d6d2d481de70ef9e913ce42cb",,"hg19","wgEncode",1,"4.5M",3184,,"wgEncodeUwDnaseSknmcHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwDnaseSknmcHotspotsRep1.broadPeak.gz","wgEncodeUwDnaseSknmcHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSknmcHotspotsRep1.broadPeak.gz"
"SK-N-MC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001189","GSM736570","Stam","UW","DS14413","Hotspot-v5.1","25c2c14385ed72edf9b2563f968d2397",,"hg19","wgEncode",2,"4.6M",3185,,"wgEncodeUwDnaseSknmcHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwDnaseSknmcHotspotsRep2.broadPeak.gz","wgEncodeUwDnaseSknmcHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSknmcHotspotsRep2.broadPeak.gz"
"SK-N-MC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001189","GSM736522","Stam","UW","DS14408","lmax-v1.0","2ecc9191626c34e3e87b3337c580f87f",,"hg19","wgEncode",1,"1.7M",3184,,"wgEncodeUwDnaseSknmcPkRep1","None","narrowPeak","Peaks","wgEncodeUwDnaseSknmcPkRep1.narrowPeak.gz","wgEncodeUwDnaseSknmcPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSknmcPkRep1.narrowPeak.gz"
"SK-N-MC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001189","GSM736570","Stam","UW","DS14413","lmax-v1.0","5ec0f63720666db2f6bba1c5c8b36fd6",,"hg19","wgEncode",2,"1.8M",3185,,"wgEncodeUwDnaseSknmcPkRep2","None","narrowPeak","Peaks","wgEncodeUwDnaseSknmcPkRep2.narrowPeak.gz","wgEncodeUwDnaseSknmcPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSknmcPkRep2.narrowPeak.gz"
"SK-N-MC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001189","GSM736522","Stam","UW","DS14408","WindowDensity-bin20-win+/-75","0b27a153bdcb7f431b07ffb9e54dd7ae",,"hg19","wgEncode",1,"176M",3184,,"wgEncodeUwDnaseSknmcRawRep1","None","bigWig","RawSignal","wgEncodeUwDnaseSknmcRawRep1.bigWig","wgEncodeUwDnaseSknmcRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSknmcRawRep1.bigWig"
"SK-N-MC","wgEncodeUwDnase","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001189","GSM736570","Stam","UW","DS14413","WindowDensity-bin20-win+/-75","7b4b308041b473ea41396fb942a153c4",,"hg19","wgEncode",2,"188M",3185,,"wgEncodeUwDnaseSknmcRawRep2","None","bigWig","RawSignal","wgEncodeUwDnaseSknmcRawRep2.bigWig","wgEncodeUwDnaseSknmcRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSknmcRawRep2.bigWig"
"SK-N-SH_RA","wgEncodeUwDnase","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-04-17#,#2010-01-17#,"wgEncodeEH000485","GSM736559","Stam","UW","DS8482","Hotspot-v5.1","94d678905fd7696d8363eecc7fef1369",,"hg18","wgEncode",1,"1.7M",1640,,"wgEncodeUwDnaseSknshraHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwDnaseSknshraHotspotsRep1.broadPeak.gz","wgEncodeUwDnaseSknshraHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwDnase/wgEncodeUwDnaseSknshraHotspotsRep1.broadPeak.gz"
