"biological_category","technology","extract_name","comment__rna_tube_","comment__sample_name_","comment__organism_","protocol_ref","parameter__rna_extraction_","extract_name_1","comment__rna_id_","comment__material_type_","comment__comment_on_rna_","protocol_ref_1","comment__lsid_","parameter__library_protocol_","library_name","comment__library_id_","protocol_ref_2","parameter__sequence_protocol_","parameter__machine_name_","parameter__run_name_","parameter__flowcell_channel_","file_name","comment__sequence_raw_file_","protocol_ref_3","parameter__sex_","file_name_1","fname","url"
"Tissue","HeliScopeCAGE","10085-102B4","10085-102B4","brain, fetal, pool1","Homo sapiens","standard whole cell","standard whole cell","10085-102B4.rna","10085-102B4.rna","total RNA","comment:Sample category:""FANTOM5 tissue""; company:""Clontech""; RNA lot number:"" 8101369A-5""; RNA Catalog number:""Cat: 636643 Lot: 8101369A-5""; donor(cell lot):""59 pool"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:8.8; A260A280:2.15; A260A230:2.22","OP-HELISCOPE-CAGE-v4.0",820,"OP-HELISCOPE-CAGE-v4.0","CNhs11797","CNhs11797","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch06","/sequencedata/heliscope/srf/CTS3.2010-12-23","/sequencedata/heliscope/srf/CTS3.2010-12-23","delve_align","mixture","brain%2c%20fetal%2c%20pool1.CNhs11797.10085-102B4.hg19.nobarcode.bam","tissue.hCAGE-brain, fetal, pool1.CNhs11797.10085-102B4.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/brain%252c%2520fetal%252c%2520pool1.CNhs11797.10085-102B4.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10080-102A8","10080-102A8","breast, adult, donor1","Homo sapiens","standard whole cell","standard whole cell","10080-102A8.rna","10080-102A8.rna","total RNA","comment:Sample category:""FANTOM5 tissue""; company:""Ambion""; RNA lot number:""808002""; RNA Catalog number:""Cat:AM6952""; donor(cell lot):""1"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:6.8; A260A280:2.11; A260A230:2.35","OP-HELISCOPE-CAGE-v4.0",820,"OP-HELISCOPE-CAGE-v4.0","CNhs11792","CNhs11792","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch21","/sequencedata/heliscope/srf/CTS3.2010-12-23","/sequencedata/heliscope/srf/CTS3.2010-12-23","delve_align","female","breast%2c%20adult%2c%20donor1.CNhs11792.10080-102A8.hg19.nobarcode.bam","tissue.hCAGE-breast, adult, donor1.CNhs11792.10080-102A8.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/breast%252c%2520adult%252c%2520donor1.CNhs11792.10080-102A8.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10177-103C6","10177-103C6","caudate nucleus - adult, donor10196","Homo sapiens","standard whole cell","standard whole cell","10177-103C6.rna","10177-103C6.rna","total RNA","comment:Sample category:""FANTOM5 update January1""; donor(cell lot):""donor: 10196"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.97; A260A230:2.23","OP-HELISCOPE-CAGE-v4.0",1086,"OP-HELISCOPE-CAGE-v4.0","CNhs13802","CNhs13802","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch12","/sequencedata/heliscope/srf/2011_8_31_P15_RIKEN25_1100fov","/sequencedata/heliscope/srf/2011_8_31_P15_RIKEN25_1100fov","delve_align","female","caudate%20nucleus%20-%20adult%2c%20donor10196.CNhs13802.10177-103C6.hg19.nobarcode.bam","tissue.hCAGE-caudate nucleus - adult, donor10196.CNhs13802.10177-103C6.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/caudate%2520nucleus%2520-%2520adult%252c%2520donor10196.CNhs13802.10177-103C6.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10164-103B2","10164-103B2","caudate nucleus, adult, donor10252","Homo sapiens","standard whole cell","standard whole cell","10164-103B2.rna","10164-103B2.rna","total RNA","comment:Sample category:""FANTOM5 update January1""; donor(cell lot):""donor: 10252"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.96; A260A230:2.21","OP-HELISCOPE-CAGE-v4.0",913,"OP-HELISCOPE-CAGE-v4.0","CNhs12321","CNhs12321","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch14","/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV","/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV","delve_align","female","caudate%20nucleus%2c%20adult%2c%20donor10252.CNhs12321.10164-103B2.hg19.nobarcode.bam","tissue.hCAGE-caudate nucleus, adult, donor10252.CNhs12321.10164-103B2.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/caudate%2520nucleus%252c%2520adult%252c%2520donor10252.CNhs12321.10164-103B2.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10173-103C2","10173-103C2","cerebellum - adult, donor10196","Homo sapiens","standard whole cell","standard whole cell","10173-103C2.rna","10173-103C2.rna","total RNA","comment:Sample category:""FANTOM5 update January1""; donor(cell lot):""donor: 10196"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.05; A260A230:2.3","OP-HELISCOPE-CAGE-v4.0",1086,"OP-HELISCOPE-CAGE-v4.0","CNhs13799","CNhs13799","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch21","/sequencedata/heliscope/srf/2011_8_31_P15_RIKEN25_1100fov","/sequencedata/heliscope/srf/2011_8_31_P15_RIKEN25_1100fov","delve_align","female","cerebellum%20-%20adult%2c%20donor10196.CNhs13799.10173-103C2.hg19.nobarcode.bam","tissue.hCAGE-cerebellum - adult, donor10196.CNhs13799.10173-103C2.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/cerebellum%2520-%2520adult%252c%2520donor10196.CNhs13799.10173-103C2.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10166-103B4","10166-103B4","cerebellum, adult, donor10252","Homo sapiens","standard whole cell","standard whole cell","10166-103B4.rna","10166-103B4.rna","total RNA","comment:Sample category:""FANTOM5 update January1""; donor(cell lot):""donor: 10252"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:2.3","OP-HELISCOPE-CAGE-v4.0",913,"OP-HELISCOPE-CAGE-v4.0","CNhs12323","CNhs12323","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch08","/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV","/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV","delve_align","female","cerebellum%2c%20adult%2c%20donor10252.CNhs12323.10166-103B4.hg19.nobarcode.bam","tissue.hCAGE-cerebellum, adult, donor10252.CNhs12323.10166-103B4.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/cerebellum%252c%2520adult%252c%2520donor10252.CNhs12323.10166-103B4.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10083-102B2","10083-102B2","cerebellum, adult, pool1","Homo sapiens","standard whole cell","standard whole cell","10083-102B2.rna","10083-102B2.rna","total RNA","comment:Sample category:""FANTOM5 tissue""; company:""Clontech""; RNA lot number:"" 8101369A-3""; RNA Catalog number:""Cat: 636643 Lot: 8101369A-3""; donor(cell lot):""10 pool"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.6; A260A280:2.2; A260A230:2.25","OP-HELISCOPE-CAGE-v4.0",820,"OP-HELISCOPE-CAGE-v4.0","CNhs11795","CNhs11795","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch12","/sequencedata/heliscope/srf/CTS3.2010-12-23","/sequencedata/heliscope/srf/CTS3.2010-12-23","delve_align","mixture","cerebellum%2c%20adult%2c%20pool1.CNhs11795.10083-102B2.hg19.nobarcode.bam","tissue.hCAGE-cerebellum, adult, pool1.CNhs11795.10083-102B2.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/cerebellum%252c%2520adult%252c%2520pool1.CNhs11795.10083-102B2.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10188-103D8","10188-103D8","cerebral meninges, adult","Homo sapiens","standard whole cell","standard whole cell","10188-103D8.rna","10188-103D8.rna","total RNA","comment:Sample category:""FANTOM5 update February5""; company:""Biochain""; cell lot:""NA"";cell catalog:""NA"";RNA Catalog number:""R1234043-10"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v4.0",973,"OP-HELISCOPE-CAGE-v4.0","CNhs12840","CNhs12840","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch16","/sequencedata/heliscope/srf/2011_04_15_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2011_04_15_R2_30Q_1100FOV","delve_align","male","cerebral%20meninges%2c%20adult.CNhs12840.10188-103D8.hg19.nobarcode.bam","tissue.hCAGE-cerebral meninges, adult.CNhs12840.10188-103D8.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/cerebral%2520meninges%252c%2520adult.CNhs12840.10188-103D8.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10294-104G6","10294-104G6","cerebrospinal fluid, donor2","Homo sapiens","standard whole cell","standard whole cell","10294-104G6.rna","10294-104G6.rna","total RNA","comment:Sample category:""FANTOM5 update 26May2011""; RNA lot number:""2-Cf"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:4; A260A280:2.03; A260A230:1.54","OP-HELISCOPE-CAGE-v4.0",1024,"OP-HELISCOPE-CAGE-v4.0","CNhs13437","CNhs13437","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch16","/sequencedata/heliscope/srf/2011_05_26_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2011_05_26_R2_30Q_1100FOV","delve_align","male","cerebrospinal%20fluid%2c%20donor2.CNhs13437.10294-104G6.hg19.nobarcode.bam","tissue.hCAGE-cerebrospinal fluid, donor2.CNhs13437.10294-104G6.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/cerebrospinal%2520fluid%252c%2520donor2.CNhs13437.10294-104G6.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10013-101C4","10013-101C4","cervix, adult, pool1","Homo sapiens","standard whole cell","standard whole cell","10013-101C4.rna","10013-101C4.rna","total RNA","comment:company:""Ambion""; RNA lot number:""0910061 -4""; RNA Catalog number:""Cat:AM6000 Lot:0910061 -4""; donor(cell lot):""4 pool""; ethnicity:""mixed""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v3.12",656,"OP-HELISCOPE-CAGE-v3.12","CNhs10618","CNhs10618","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch17","/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/","/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/","delve_align","female","cervix%2c%20adult%2c%20pool1.CNhs10618.10013-101C4.hg19.nobarcode.bam","tissue.hCAGE-cervix, adult, pool1.CNhs10618.10013-101C4.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/cervix%252c%2520adult%252c%2520pool1.CNhs10618.10013-101C4.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10082-102B1","10082-102B1","colon, adult, donor1","Homo sapiens","standard whole cell","standard whole cell","10082-102B1.rna","10082-102B1.rna","total RNA","comment:Sample category:""FANTOM5 tissue""; company:""Clontech""; RNA lot number:"" 8101369A-2""; RNA Catalog number:""Cat: 636643 Lot: 8101369A-2""; donor(cell lot):""1"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7; A260A280:2.11; A260A230:2.23","OP-HELISCOPE-CAGE-v4.0",820,"OP-HELISCOPE-CAGE-v4.0","CNhs11794","CNhs11794","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch15","/sequencedata/heliscope/srf/CTS3.2010-12-23","/sequencedata/heliscope/srf/CTS3.2010-12-23","delve_align","female","colon%2c%20adult%2c%20donor1.CNhs11794.10082-102B1.hg19.nobarcode.bam","tissue.hCAGE-colon, adult, donor1.CNhs11794.10082-102B1.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/colon%252c%2520adult%252c%2520donor1.CNhs11794.10082-102B1.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10014-101C5","10014-101C5","colon, adult, pool1","Homo sapiens","standard whole cell","standard whole cell","10014-101C5.rna","10014-101C5.rna","total RNA","comment:company:""Ambion""; RNA lot number:""0910061 -5""; RNA Catalog number:""Cat:AM6000 Lot:0910061 -5""; donor(cell lot):""3 pool""; ethnicity:""C""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v3.12",656,"OP-HELISCOPE-CAGE-v3.12","CNhs10619","CNhs10619","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch14","/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/","/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/","delve_align","mixture","colon%2c%20adult%2c%20pool1.CNhs10619.10014-101C5.hg19.nobarcode.bam","tissue.hCAGE-colon, adult, pool1.CNhs10619.10014-101C5.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/colon%252c%2520adult%252c%2520pool1.CNhs10619.10014-101C5.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10070-101I7","10070-101I7","colon, fetal, donor1","Homo sapiens","standard whole cell","standard whole cell","10070-101I7.rna","10070-101I7.rna","total RNA","comment:Sample category:""FANTOM5 tissue""; company:""Biochain""; RNA lot number:""B207218""; RNA Catalog number:""Cat:RtHFN: Colon""; donor(cell lot):""1""; ethnicity:""A?""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:6.9; A260A280:2.18; A260A230:2.53","OP-HELISCOPE-CAGE-v4.0",820,"OP-HELISCOPE-CAGE-v4.0","CNhs11780","CNhs11780","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch07","/sequencedata/heliscope/srf/CTS3.2010-12-23","/sequencedata/heliscope/srf/CTS3.2010-12-23","delve_align","female","colon%2c%20fetal%2c%20donor1.CNhs11780.10070-101I7.hg19.nobarcode.bam","tissue.hCAGE-colon, fetal, donor1.CNhs11780.10070-101I7.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/colon%252c%2520fetal%252c%2520donor1.CNhs11780.10070-101I7.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10042-101F6","10042-101F6","corpus callosum, adult, pool1","Homo sapiens","standard whole cell","standard whole cell","10042-101F6.rna","10042-101F6.rna","total RNA","comment:company:""Clontech""; RNA lot number:""6080307""; RNA Catalog number:""Cat:636567""; donor(cell lot):""24 pool""; ethnicity:""C""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v3.12",658,"OP-HELISCOPE-CAGE-v3.12","CNhs10649","CNhs10649","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch21","/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/","/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/","delve_align","mixture","corpus%20callosum%2c%20adult%2c%20pool1.CNhs10649.10042-101F6.hg19.nobarcode.bam","tissue.hCAGE-corpus callosum, adult, pool1.CNhs10649.10042-101F6.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/corpus%2520callosum%252c%2520adult%252c%2520pool1.CNhs10649.10042-101F6.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10295-104G7","10295-104G7","cruciate ligament, donor2","Homo sapiens","standard whole cell","standard whole cell","10295-104G7.rna","10295-104G7.rna","total RNA","comment:Sample category:""FANTOM5 update 26May2011""; RNA lot number:""2-Cl"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:2.7; A260A280:2.06; A260A230:1.35","OP-HELISCOPE-CAGE-v4.0",1024,"OP-HELISCOPE-CAGE-v4.0","CNhs13439","CNhs13439","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch10","/sequencedata/heliscope/srf/2011_05_26_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2011_05_26_R2_30Q_1100FOV","delve_align","male","cruciate%20ligament%2c%20donor2.CNhs13439.10295-104G7.hg19.nobarcode.bam","tissue.hCAGE-cruciate ligament, donor2.CNhs13439.10295-104G7.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/cruciate%2520ligament%252c%2520donor2.CNhs13439.10295-104G7.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10069-101I6","10069-101I6","diaphragm, fetal, donor1","Homo sapiens","standard whole cell","standard whole cell","10069-101I6.rna","10069-101I6.rna","total RNA","comment:Sample category:""FANTOM5 tissue""; company:""Biochain""; RNA lot number:""A912092""; RNA Catalog number:""Cat:RtHFN: Diaphragm""; donor(cell lot):""1""; ethnicity:""A?""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:5.9; A260A280:2.16; A260A230:2.72","OP-HELISCOPE-CAGE-v4.0",820,"OP-HELISCOPE-CAGE-v4.0","CNhs11779","CNhs11779","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch10","/sequencedata/heliscope/srf/CTS3.2010-12-23","/sequencedata/heliscope/srf/CTS3.2010-12-23","delve_align","male","diaphragm%2c%20fetal%2c%20donor1.CNhs11779.10069-101I6.hg19.nobarcode.bam","tissue.hCAGE-diaphragm, fetal, donor1.CNhs11779.10069-101I6.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/diaphragm%252c%2520fetal%252c%2520donor1.CNhs11779.10069-101I6.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10193-103E4","10193-103E4","diencephalon, adult","Homo sapiens","standard whole cell","standard whole cell","10193-103E4.rna","10193-103E4.rna","total RNA","comment:Sample category:""FANTOM5 update February1""; company:""Biochain""; cell lot:""NA"";cell catalog:""NA"";RNA Catalog number:""R1234049-10"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.09; A260A230:1.95","OP-HELISCOPE-CAGE-v4.0",952,"OP-HELISCOPE-CAGE-v4.0","CNhs12610","CNhs12610","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch22","/sequencedata/heliscope/srf/2011_3_15_RikenRun13","/sequencedata/heliscope/srf/2011_3_15_RikenRun13","delve_align","male","diencephalon%2c%20adult.CNhs12610.10193-103E4.hg19.nobarcode.bam","tissue.hCAGE-diencephalon, adult.CNhs12610.10193-103E4.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/diencephalon%252c%2520adult.CNhs12610.10193-103E4.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10196-103E7","10196-103E7","ductus deferens, adult","Homo sapiens","standard whole cell","standard whole cell","10196-103E7.rna","10196-103E7.rna","total RNA","comment:Sample category:""FANTOM5 update February5""; company:""Biochain""; cell lot:""NA"";cell catalog:""NA"";RNA Catalog number:""R1234100-10"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v4.0",973,"OP-HELISCOPE-CAGE-v4.0","CNhs12846","CNhs12846","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch23","/sequencedata/heliscope/srf/2011_04_15_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2011_04_15_R2_30Q_1100FOV","delve_align","male","ductus%20deferens%2c%20adult.CNhs12846.10196-103E7.hg19.nobarcode.bam","tissue.hCAGE-ductus deferens, adult.CNhs12846.10196-103E7.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/ductus%2520deferens%252c%2520adult.CNhs12846.10196-103E7.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10071-101I8","10071-101I8","duodenum, fetal, donor1, tech_rep1","Homo sapiens","standard whole cell","standard whole cell","10071-101I8.rna","10071-101I8.rna","total RNA","comment:Sample category:""FANTOM5 tissue""; company:""Biochain""; RNA lot number:""A706076""; RNA Catalog number:""Cat:RtHFN: Small Intestine: Duodenum""; donor(cell lot):""1""; ethnicity:""A?""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.7; A260A280:2.18; A260A230:2.66","OP-HELISCOPE-CAGE-v4.0",820,"OP-HELISCOPE-CAGE-v4.0","CNhs11781","CNhs11781","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch09","/sequencedata/heliscope/srf/2010_12_22__RikenRun2FC1_TingCTCmgh_1100FOV","/sequencedata/heliscope/srf/2010_12_22__RikenRun2FC1_TingCTCmgh_1100FOV","delve_align","male","duodenum%2c%20fetal%2c%20donor1%2c%20tech_rep1.CNhs11781.10071-101I8.hg19.nobarcode.bam","tissue.hCAGE-duodenum, fetal, donor1, tech_rep1.CNhs11781.10071-101I8.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/duodenum%252c%2520fetal%252c%2520donor1%252c%2520tech_rep1.CNhs11781.10071-101I8.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10071-101I8","10071-101I8","duodenum, fetal, donor1, tech_rep2","Homo sapiens",,,"10071-101I8.rna","10071-101I8.rna",,"Sample category:""FANTOM5 tissue""; company:""Biochain""; RNA lot number:""A706076""; RNA Catalog number:""Cat:RtHFN: Small Intestine: Duodenum""; donor(cell lot):""1""; ethnicity:""A?""""","OP-HELISCOPE-CAGE-v4.0",999,"OP-HELISCOPE-CAGE-v4.0","CNhs12997","CNhs12997","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch22","/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV","delve_align","male","duodenum%2c%20fetal%2c%20donor1%2c%20tech_rep2.CNhs12997.10071-101I8.hg19.nobarcode.bam","tissue.hCAGE-duodenum, fetal, donor1, tech_rep2.CNhs12997.10071-101I8.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/duodenum%252c%2520fetal%252c%2520donor1%252c%2520tech_rep2.CNhs12997.10071-101I8.hg19.ctss.bed.gz"
"Tissue","HeliScopeCAGE","10041-101F5","10041-101F5","dura mater, adult, donor1","Homo sapiens","standard whole cell","standard whole cell","10041-101F5.rna","10041-101F5.rna","total RNA","comment:company:""Clontech""; RNA lot number:""3040808""; RNA Catalog number:""Cat:636588""; donor(cell lot):""1""; ethnicity:""C""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v3.12",658,"OP-HELISCOPE-CAGE-v3.12","CNhs10648","CNhs10648","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch24","/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/","/sequencedata/heliscope/srf/2010_07_27_R4_30Q_1100FOV/","delve_align","female","dura%20mater%2c%20adult%2c%20donor1.CNhs10648.10041-101F5.hg19.nobarcode.bam","tissue.hCAGE-dura mater, adult, donor1.CNhs10648.10041-101F5.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.tissue.hCAGE/dura%2520mater%252c%2520adult%252c%2520donor1.CNhs10648.10041-101F5.hg19.ctss.bed.gz"
