"cell","composite","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","geo_sample_accession","grant","lab","lab_version","md5sum","obj_status","orig_assembly","project","replicate","size","sub_id","submitted_data_version","table_name","treatment","type","view","filename","fname","url"
"ProgFib","wgEncodeOpenChromDnase","ProgFib/Input","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-12-17#,#2010-09-17#,"wgEncodeEH000576","GSM816661","Crawford","Duke","private-noSequence baseAlignCounts.pl v 1","cef577048c96a1c4d6b3389c8426564e",,"hg18","wgEncode",,"991M",1650,,"wgEncodeOpenChromDnaseProgfibBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseProgfibBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseProgfibBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseProgfibBaseOverlapSignal.bigWig"
"ProgFib","wgEncodeOpenChromDnase","ProgFib/Input","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-12-17#,#2010-09-17#,"wgEncodeEH000576","GSM816661","Crawford","Duke","private-noSequence p-value cutoff: 0.05","2429816b92842e16d1a2babcbf6b82db",,"hg18","wgEncode",,"2.2M",1650,,"wgEncodeOpenChromDnaseProgfibPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseProgfibPk.narrowPeak.gz","wgEncodeOpenChromDnaseProgfibPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseProgfibPk.narrowPeak.gz"
"ProgFib","wgEncodeOpenChromDnase","ProgFib/Input","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-12-17#,#2010-09-17#,"wgEncodeEH000576","GSM816661","Crawford","Duke","private-noSequence fseq v 1.84, iff_FB0167P","30846821abc6cc7f50c1aafe679f7596",,"hg18","wgEncode",,"3.4G",1650,,"wgEncodeOpenChromDnaseProgfibSig",,"bigWig","Signal","wgEncodeOpenChromDnaseProgfibSig.bigWig","wgEncodeOpenChromDnaseProgfibSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseProgfibSig.bigWig"
"Psoas_muscle_OC","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-31#,#2013-04-30#,"wgEncodeEH003491","GSM1008560","Crawford","Duke","baseAlignCounts.pl v 1","1e3b3ef3447e420e90ebdff3678bf70c",,,"wgEncode",,"1.6G",7557,,"wgEncodeOpenChromDnasePsoasmuscleocBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnasePsoasmuscleocBaseOverlapSignal.bigWig","wgEncodeOpenChromDnasePsoasmuscleocBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePsoasmuscleocBaseOverlapSignal.bigWig"
"Psoas_muscle_OC","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-31#,#2013-04-30#,"wgEncodeEH003491","GSM1008560","Crawford","Duke","p-value cutoff: 0.05","3aa80bd4308c272847b56f8e694fcac3",,,"wgEncode",,"2.2M",7557,,"wgEncodeOpenChromDnasePsoasmuscleocPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnasePsoasmuscleocPk.narrowPeak.gz","wgEncodeOpenChromDnasePsoasmuscleocPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePsoasmuscleocPk.narrowPeak.gz"
"Psoas_muscle_OC","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-31#,#2013-04-30#,"wgEncodeEH003491","GSM1008560","Crawford","Duke","fseq v 1.84, iff_generic_male","5c7f9c6885c065eb9d3277ee726f730d",,,"wgEncode",,"3.1G",7557,,"wgEncodeOpenChromDnasePsoasmuscleocSig",,"bigWig","Signal","wgEncodeOpenChromDnasePsoasmuscleocSig.bigWig","wgEncodeOpenChromDnasePsoasmuscleocSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePsoasmuscleocSig.bigWig"
"RWPE1","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-10-03#,#2012-07-03#,"wgEncodeEH002553","GSM1008595","Crawford","Duke","baseAlignCounts.pl v 1","aa9fd87ac649d783849ac253ef673067",,,"wgEncode",,"1.3G",4908,,"wgEncodeOpenChromDnaseRwpe1BaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseRwpe1BaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseRwpe1BaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseRwpe1BaseOverlapSignal.bigWig"
"RWPE1","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-10-03#,#2012-07-03#,"wgEncodeEH002553","GSM1008595","Crawford","Duke","p-value cutoff: 0.05","c878183035dbe43ae1bde3719163f24c",,,"wgEncode",,"2.2M",4908,,"wgEncodeOpenChromDnaseRwpe1Pk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseRwpe1Pk.narrowPeak.gz","wgEncodeOpenChromDnaseRwpe1Pk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseRwpe1Pk.narrowPeak.gz"
"RWPE1","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2011-10-03#,#2012-07-03#,"wgEncodeEH002553","GSM1008595","Crawford","Duke","fseq v 1.84, iff_generic_male","6c79463f1e0489659a418729d140bf9c",,,"wgEncode",,"3.3G",4908,,"wgEncodeOpenChromDnaseRwpe1Sig",,"bigWig","Signal","wgEncodeOpenChromDnaseRwpe1Sig.bigWig","wgEncodeOpenChromDnaseRwpe1Sig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseRwpe1Sig.bigWig"
"SK-N-SH","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-14#,#2013-04-14#,"wgEncodeEH003483","GSM1008585","Crawford","Duke","baseAlignCounts.pl v 1","463d1648a71c2a5d537b12eb2783647c",,,"wgEncode",,"1.4G",7398,,"wgEncodeOpenChromDnaseSknshBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseSknshBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseSknshBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseSknshBaseOverlapSignal.bigWig"
"SK-N-SH","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-14#,#2013-04-14#,"wgEncodeEH003483","GSM1008585","Crawford","Duke","p-value cutoff: 0.05","cb9cc607c7332ad6470f667bc8983ea6",,,"wgEncode",,"1.8M",7398,,"wgEncodeOpenChromDnaseSknshPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseSknshPk.narrowPeak.gz","wgEncodeOpenChromDnaseSknshPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseSknshPk.narrowPeak.gz"
"SK-N-SH","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-14#,#2013-04-14#,"wgEncodeEH003483","GSM1008585","Crawford","Duke","fseq v 1.84, iff_generic_female","4e227d7fd575a5866af7ea3ee23332f5",,,"wgEncode",,"3.0G",7398,,"wgEncodeOpenChromDnaseSknshSig",,"bigWig","Signal","wgEncodeOpenChromDnaseSknshSig.bigWig","wgEncodeOpenChromDnaseSknshSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseSknshSig.bigWig"
"Stellate","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001108","GSM816672","Crawford","Duke","baseAlignCounts.pl v 1","3262fddc6d85c913b6418e7776020265",,"hg19","wgEncode",,"1.2G",3077,,"wgEncodeOpenChromDnaseStellateBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseStellateBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseStellateBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseStellateBaseOverlapSignal.bigWig"
"Stellate","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001108","GSM816672","Crawford","Duke","p-value cutoff: 0.05","848e0ddf8116695f2f1aa9d56114add7",,"hg19","wgEncode",,"2.3M",3077,,"wgEncodeOpenChromDnaseStellatePk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseStellatePk.narrowPeak.gz","wgEncodeOpenChromDnaseStellatePk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseStellatePk.narrowPeak.gz"
"Stellate","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001108","GSM816672","Crawford","Duke","fseq v 1.84, iff_generic_female","41a5887b954555d14bb0005355fe540e",,"hg19","wgEncode",,"3.2G",3077,,"wgEncodeOpenChromDnaseStellateSig",,"bigWig","Signal","wgEncodeOpenChromDnaseStellateSig.bigWig","wgEncodeOpenChromDnaseStellateSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseStellateSig.bigWig"
"T-47D","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001109","GSM816673","Crawford","Duke","baseAlignCounts.pl v 1","a6ecdb9300f92199260ea71d09d0e4c2",,"hg19","wgEncode",,"1.2G",3078,,"wgEncodeOpenChromDnaseT47dBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseT47dBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseT47dBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseT47dBaseOverlapSignal.bigWig"
"T-47D","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-02-03#,#2012-11-03#,"wgEncodeEH002566","GSM1008576","Crawford","Duke","baseAlignCounts.pl v 1","2f9361769211f12e308507853dbed4ad",,,"wgEncode",,"1.6G",5383,,"wgEncodeOpenChromDnaseT47dEst10nm30mBaseOverlapSignal","Estradiol_10nM_30m","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseT47dEst10nm30mBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseT47dEst10nm30mBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseT47dEst10nm30mBaseOverlapSignal.bigWig"
"T-47D","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-02-03#,#2012-11-03#,"wgEncodeEH002566","GSM1008576","Crawford","Duke","p-value cutoff: 0.05","51cb0bb761fc720b5fe805a074e01d67",,,"wgEncode",,"3.3M",5383,,"wgEncodeOpenChromDnaseT47dEst10nm30mPk","Estradiol_10nM_30m","narrowPeak","Peaks","wgEncodeOpenChromDnaseT47dEst10nm30mPk.narrowPeak.gz","wgEncodeOpenChromDnaseT47dEst10nm30mPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseT47dEst10nm30mPk.narrowPeak.gz"
"T-47D","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-02-03#,#2012-11-03#,"wgEncodeEH002566","GSM1008576","Crawford","Duke","fseq v 1.84, iff_generic_female","dc1494487eeaa70e33d93b2bf6cbcee8",,,"wgEncode",,"3.1G",5383,,"wgEncodeOpenChromDnaseT47dEst10nm30mSig","Estradiol_10nM_30m","bigWig","Signal","wgEncodeOpenChromDnaseT47dEst10nm30mSig.bigWig","wgEncodeOpenChromDnaseT47dEst10nm30mSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseT47dEst10nm30mSig.bigWig"
"T-47D","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001109","GSM816673","Crawford","Duke","p-value cutoff: 0.05","d5c7132e1b67b44c121ddcc9686dcc44",,"hg19","wgEncode",,"3.6M",3078,,"wgEncodeOpenChromDnaseT47dPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseT47dPk.narrowPeak.gz","wgEncodeOpenChromDnaseT47dPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseT47dPk.narrowPeak.gz"
"T-47D","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-12-06#,#2011-09-06#,"wgEncodeEH001109","GSM816673","Crawford","Duke","fseq v 1.84, iff_generic_female","f952bfd1119c38bb0d632cf2dfbda629",,"hg19","wgEncode",,"3.5G",3078,,"wgEncodeOpenChromDnaseT47dSig",,"bigWig","Signal","wgEncodeOpenChromDnaseT47dSig.bigWig","wgEncodeOpenChromDnaseT47dSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseT47dSig.bigWig"
"Urothelia","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-13#,#2012-12-13#,"wgEncodeEH001113","GSM1008605","Crawford","Duke","baseAlignCounts.pl v 1","94dd464d273dc13ed5606728fbfc7926",,,"wgEncode",,"1.4G",5990,"V2 - Previous replicate 2 was deemed to be too poor of quality. The experiment was re-run. This submission now includes a new second replicate along with the previous first replicate.","wgEncodeOpenChromDnaseUrothelBaseOverlapSignalV2",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseUrothelBaseOverlapSignalV2.bigWig","wgEncodeOpenChromDnaseUrothelBaseOverlapSignalV2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrothelBaseOverlapSignalV2.bigWig"
"Urothelia","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-13#,#2012-12-13#,"wgEncodeEH001113","GSM1008605","Crawford","Duke","p-value cutoff: 0.05","ea0f37de5b112e7be8a778f8e35456e6",,,"wgEncode",,"1.8M",5990,"V2 - Previous replicate 2 was deemed to be too poor of quality. The experiment was re-run. This submission now includes a new second replicate along with the previous first replicate.","wgEncodeOpenChromDnaseUrothelPkV2",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseUrothelPkV2.narrowPeak.gz","wgEncodeOpenChromDnaseUrothelPkV2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrothelPkV2.narrowPeak.gz"
"Urothelia","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-13#,#2012-12-13#,"wgEncodeEH001113","GSM1008605","Crawford","Duke","fseq v 1.84, iff_generic_female","06f863c0c82db5f1f87b9baeb064be38",,,"wgEncode",,"3.2G",5990,"V2 - Previous replicate 2 was deemed to be too poor of quality. The experiment was re-run. This submission now includes a new second replicate along with the previous first replicate.","wgEncodeOpenChromDnaseUrothelSigV2",,"bigWig","Signal","wgEncodeOpenChromDnaseUrothelSigV2.bigWig","wgEncodeOpenChromDnaseUrothelSigV2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrothelSigV2.bigWig"
"Urothelia","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-13#,#2012-12-13#,"wgEncodeEH001114","GSM1008606","Crawford","Duke","baseAlignCounts.pl v 1","dc259f67dd9569ec5b328e9c7dc0a33f",,,"wgEncode",,"1.5G",5992,"V2 - Previous replicate 2 was deemed to be too poor of quality. The experiment was re-run. This submission now includes a new second replicate along with the previous first replicate.","wgEncodeOpenChromDnaseUrothelUt189BaseOverlapSignalV2","UT189","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseUrothelUt189BaseOverlapSignalV2.bigWig","wgEncodeOpenChromDnaseUrothelUt189BaseOverlapSignalV2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrothelUt189BaseOverlapSignalV2.bigWig"
"Urothelia","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-13#,#2012-12-13#,"wgEncodeEH001114","GSM1008606","Crawford","Duke","p-value cutoff: 0.05","9c3f30e0e709782ac7a842fbf4a9f6d6",,,"wgEncode",,"1.9M",5992,"V2 - Previous replicate 2 was deemed to be too poor of quality. The experiment was re-run. This submission now includes a new second replicate along with the previous first replicate.","wgEncodeOpenChromDnaseUrothelUt189PkV2","UT189","narrowPeak","Peaks","wgEncodeOpenChromDnaseUrothelUt189PkV2.narrowPeak.gz","wgEncodeOpenChromDnaseUrothelUt189PkV2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrothelUt189PkV2.narrowPeak.gz"
"Urothelia","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-13#,#2012-12-13#,"wgEncodeEH001114","GSM1008606","Crawford","Duke","fseq v 1.84, iff_generic_female","9778a64fc9cc2b03540eb050f0c14424",,,"wgEncode",,"3.2G",5992,"V2 - Previous replicate 2 was deemed to be too poor of quality. The experiment was re-run. This submission now includes a new second replicate along with the previous first replicate.","wgEncodeOpenChromDnaseUrothelUt189SigV2","UT189","bigWig","Signal","wgEncodeOpenChromDnaseUrothelUt189SigV2.bigWig","wgEncodeOpenChromDnaseUrothelUt189SigV2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrothelUt189SigV2.bigWig"
"Urothelia","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-11#,#2011-10-11#,"wgEncodeEH001113",,"Crawford","Duke","baseAlignCounts.pl v 1","9dadf551177ed36dae89bbfd84e1d1b9","revoked - Deemed to be too poor of quality by lab","hg19","wgEncode",,"1.2G",3217,,"wgEncodeOpenChromDnaseUrotsaBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseUrotsaBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseUrotsaBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrotsaBaseOverlapSignal.bigWig"
"Urothelia","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-11#,#2011-10-11#,"wgEncodeEH001113",,"Crawford","Duke","p-value cutoff: 0.05","511717a180c94b25747c392909090681","revoked - Deemed to be too poor of quality by lab","hg19","wgEncode",,"2.0M",3217,,"wgEncodeOpenChromDnaseUrotsaPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseUrotsaPk.narrowPeak.gz","wgEncodeOpenChromDnaseUrotsaPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrotsaPk.narrowPeak.gz"
"Urothelia","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-11#,#2011-10-11#,"wgEncodeEH001113",,"Crawford","Duke","fseq v 1.84, iff_generic_female","e300cf21983630b94ef72edf68ee0bfa","revoked - Deemed to be too poor of quality by lab","hg19","wgEncode",,"3.3G",3217,,"wgEncodeOpenChromDnaseUrotsaSig",,"bigWig","Signal","wgEncodeOpenChromDnaseUrotsaSig.bigWig","wgEncodeOpenChromDnaseUrotsaSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrotsaSig.bigWig"
"Urothelia","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-11#,#2011-10-11#,"wgEncodeEH001114",,"Crawford","Duke","baseAlignCounts.pl v 1","c498befb03ca507b97275bf9ec3572a3","revoked - Deemed to be too poor of quality by lab","hg19","wgEncode",,"1.2G",3218,,"wgEncodeOpenChromDnaseUrotsaUt189BaseOverlapSignal","UT189","bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseUrotsaUt189BaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseUrotsaUt189BaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrotsaUt189BaseOverlapSignal.bigWig"
"Urothelia","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-11#,#2011-10-11#,"wgEncodeEH001114",,"Crawford","Duke","p-value cutoff: 0.05","cc91bbd95d224605fff399c0d262f453","revoked - Deemed to be too poor of quality by lab","hg19","wgEncode",,"2.2M",3218,,"wgEncodeOpenChromDnaseUrotsaUt189Pk","UT189","narrowPeak","Peaks","wgEncodeOpenChromDnaseUrotsaUt189Pk.narrowPeak.gz","wgEncodeOpenChromDnaseUrotsaUt189Pk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrotsaUt189Pk.narrowPeak.gz"
"Urothelia","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2011-01-11#,#2011-10-11#,"wgEncodeEH001114",,"Crawford","Duke","fseq v 1.84, iff_generic_female","26b4c913737b1c11997b06b0d16bc123","revoked - Deemed to be too poor of quality by lab","hg19","wgEncode",,"3.4G",3218,,"wgEncodeOpenChromDnaseUrotsaUt189Sig","UT189","bigWig","Signal","wgEncodeOpenChromDnaseUrotsaUt189Sig.bigWig","wgEncodeOpenChromDnaseUrotsaUt189Sig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseUrotsaUt189Sig.bigWig"
